epoch,tput_uerr,protocol,tput_u,bandwidth,mcs_type,tput_d,avg_mcs,tx_bitrate,client_dl,pq_retried,ttl,rx_retries,avg_util_all,band,tput,tx_rate,client_tx_airtime,avg_util_rx_other_bss,rx_bytes,wirelink_dl_mbps,pq_dropped,upload,connect_time_sec,tput_theta1,tput_theta0,last_seen,sum_txpkts,wan_dl,download,rt,avg_util_rx_in_bss,tput_derr,roam_count,avg_util_tx,pq_airuse,rx_bps,rx_bitrate,pq_throughput,num_streams,pq_requested,avg_noise,tput_theta2,wirelink_up_mbps,pq_rtsfail,avg_rssi,os,error_rate,jitter,family,rx_rate,tput_airtime_rx,tx_bps,chanutil_intf,client_txrx_bw,free_bw,available_bw,tx_pkts,rssi,manufacture,rx_pkts,idle_time,dual_band,vlan_id,num_locating_aps,latency,uptime,proto,tx_retries,ping,tput_airtime_tx,tput_max,key_mgmt,channel,tx_power_max,avg_nclients,mcs_drops,avg_util_non_wifi,pq_max_used,tput_max_u,snr,tx_bytes,sum_active,avg_util_unknown_wifi,avg_snr,pq_length,tx_power,id
1512504001,77.69805845,ac,279.295325,40,VHT,310.3281389,26,450,310.3281389,1242,229,1609159,0.195894469,5,13,400,0,0.151526929,23599502696,121,0,204.371,2578,5,408.1503989,1512503930,23751,121,227.221,1512503940,6.89E-04,77.69805845,0,0.031239686,715,143460721,486,13397,3,34334,-88,-77.91838321,57.677,57,-63,Windows 10,0.00763213,1.222222222,,24,0.798805389,2060949,0.163965386,1,32.16422122,30.21530648,11892445,-64,Hon Hai Precision Ind. Co.,9110204,0,TRUE,1,1,4,2538,ac,1987740,5,0.798805389,388.4902922,WPA2-PSK/CCMP,36,10,7,0,0.004162753,63,388.4902922,25,23407682551,1,0.008275705,25,576,10,441ca8e1f193
1512504039,68.52972194,ac,241.0521013,40,VHT,267.8356681,26,450,267.8356681,7531,281,1662333,0.816608727,5,42,405,0,0.032320585,24416886644,119.6181887,1043,215.604,2638,5,406.4088821,1512504020,56588,119.6181887,212.264,1512504000,0.674477548,68.52972194,0,0.078324805,1131,2664576,486,42238,3,81168,-83,-71.40787577,57.0183328,198,-63,Windows 10,0.007598746,0.444444444,,364,0.781662789,210592816,0.063806374,16,7.335650912,21.05547991,12423670,-63,Hon Hai Precision Ind. Co.,9455911,0,TRUE,1,1,6,2628,ac,2086351,3,0.781662789,342.6486097,WPA2-PSK/CCMP,36,10,7,0,0.002329254,575,342.6486097,23,24575532306,1,0.029156536,20,576,10,441ca8e1f193
1512584706,65.3598377,ac,215.4849031,40,VHT,239.4276701,17,366,239.4276701,1933,287,214031,0.491350993,5,5,360,0,0.167749973,2972246070,64.16183636,0,24.987,1302,5,372.6735174,1512584625,24265,64.16183636,29.937,1512584640,0.180299363,65.3598377,0,0.057555672,327,32572771,98,5367,3,14768,-82,-72.63206363,59.630266,76,-62,Windows 10,0.004226256,0.888888889,,81,0.732828613,373126,0.253495959,5,20.34596027,23.82018902,1586747,-62,Hon Hai Precision Ind. Co.,1203948,0,TRUE,1,1,9,1255,ac,438971,5,0.732828613,326.7991885,WPA2-PSK/CCMP,48,10,3,0,0.002334772,105,326.7991885,21,3447436766,3,0.083411214,20,576,10,441ca8e1f193
1512584744,57.04605041,ac,174.7147296,40,VHT,194.1274774,25,360,194.1274774,7111,271,231722,0.54865471,5,38,270,0,0.111964177,3169333654,53.32040762,0,25.191,1347,5,371.139953,1512584715,15376,53.32040762,41.556,1512584700,0.011231082,57.04605041,0,0.281680768,362,2419080,216,38014,3,15484,-88,-70,49.55453693,105,-64,Windows 10,0.004308672,92.88888889,,243,0.680599186,12250734,0.255742859,11,18.05381162,27.17957275,1655001,-63,Hon Hai Precision Ind. Co.,1276709,0,TRUE,1,1,12,1338,ac,458341,5,0.680599186,285.230252,WPA2-PSK/CCMP,48,10,3,0,0.106281589,256,285.230252,22,3567678471,1,0.037497093,24,576,10,441ca8e1f193
1512413172,84.49261426,ac,232.9854188,40,VHT,258.8726875,27,450,258.8726875,5068,288,444665,0.45398389,5,11,450,0,0.087101975,4381553968,63.83749365,0,49.244,1485,5,427.0880626,1512413160,9264,63.83749365,39.724,1512413160,0.12007183,84.49261426,0,0.027665618,255,18563333,360,11239,3,13368,-88,-79.57313768,3.723853796,61,-57,Windows 10,0.006842532,1,,360,0.61276998,11016291,0.306246442,3,21.8406444,23.05789481,2006511,-57,Hon Hai Precision Ind. Co.,1727110,0,TRUE,1,1,8,1485,ac,727915,4,0.61276998,422.4630713,WPA2-PSK/CCMP,161,10,3,0,0.15880682,88,422.4630713,31,3927720296,1,0.060337647,31,576,10,441ca8e1f193
1512413212,84.53383608,ac,254.534243,40,VHT,282.8158255,27,468,282.8158255,5335,287,444665,0.406931952,5,5,450,0,0.111884244,4381553968,70.41694127,0,113.886,1494,5,427.2013817,1512413160,20810,70.41694127,71.135,1512413160,0.105094764,84.53383608,0,0.033387579,349,18563333,315,5895,3,17747,-87,-79.67795765,4.107654907,88,-57,Windows 10,0.006847604,47.66666667,,360,0.669091172,11016291,0.268449609,3,23.72272192,24.85057173,2006511,-57,Hon Hai Precision Ind. Co.,1727110,0,TRUE,1,1,7,1485,ac,727915,4,0.669091172,422.6691804,WPA2-PSK/CCMP,161,10,3,0,0.082320677,89,422.6691804,31,3927720296,2,0.074244688,30,576,10,441ca8e1f193
1512414331,74.68300115,ac,188.8619593,40,VHT,209.8466215,27,300,209.8466215,6309,262,770282,0.475958176,5,16,405,0,0.074502282,7653406394,47.54476823,0,35.794,2542,5,413.7770773,1512414293,6819,47.54476823,31.448,1512414300,0.019174234,74.68300115,0,0.106688578,386,31861457,364,15974,3,6963,-82,-70.12399948,2.773444814,91,-59,Windows 10,0.007678509,1,,364,0.561966226,434318,0.350095365,4,20.96167296,22.67865939,3447727,-60,Hon Hai Precision Ind. Co.,3003863,0,TRUE,1,1,9,2533,ac,1280228,3,0.561966226,373.4150058,WPA2-PSK/CCMP,161,10,5,0,0.22851763,63,373.4150058,23,6642272984,1,0.047075452,23,576,10,441ca8e1f193
1512414371,73.69642559,ac,197.9078559,40,VHT,219.8976177,22,300,219.8976177,7221,223,770282,0.4849852,5,22,405,0,0.088572704,7653406394,55.69113094,0,27.877,2552,5,413.2636841,1512414293,19091,55.69113094,30.224,1512414300,0.014248014,73.69642559,0,0.145762504,337,31861457,364,22673,3,9652,-84,-70.06199974,3.248649305,122,-59,Windows 10,0.007677916,93.66666667,,364,0.59723822,434318,0.324974682,5,20.600592,23.68538042,3447727,-60,Hon Hai Precision Ind. Co.,3003863,0,TRUE,1,1,11,2533,ac,1280228,6,0.59723822,368.4821279,WPA2-PSK/CCMP,161,10,5,0,0.166768766,68,368.4821279,23,6642272984,2,0.069633212,24,576,10,441ca8e1f193
1512499179,51.98580554,ac,180.487749,40,VHT,200.5419434,18,360,200.5419434,10587,238,12993,0.722611847,5,122,300,0,0.331100368,285373260,111.281163,0,22.968,238,5,262.5417916,1512499117,49348,111.281163,145.464,1512499080,0.019602713,51.98580554,0,0.329159622,581,1030575,24,122375,2,49217,-92,-80,53.0443276,272,-57,Windows 10,7.84E-04,1.444444444,,400,0.771525771,78199477,0.373849512,13,11.09552613,20.74134305,619618,-60,Hon Hai Precision Ind. Co.,237962,0,TRUE,1,1,8,228,ac,101888,6,0.771525771,259.9290277,WPA2-PSK/CCMP,44,8,9,0,0.003740916,47,259.9290277,32,1635701380,0,0.039008228,35,576,8,441ca8e1f193
1512499217,52.67571582,ac,188.3039559,40,VHT,209.2266176,18,300,209.2266176,2846,200,12993,0.279857011,5,17,300,0,0.127906285,285373260,116.5802716,0,25.658,298,5,268.2025261,1512499117,10363,116.5802716,135.622,1512499140,0.020544851,52.67571582,0,0.11406695,824,1030575,400,17041,2,11115,-92,-80,55.57025061,114,-60,Windows 10,7.12E-04,1.555555556,,400,0.794394967,78199477,0.14524521,5,28.80571954,30.26997917,619618,-60,Hon Hai Precision Ind. Co.,237962,0,TRUE,1,1,5,228,ac,101888,6,0.794394967,263.3785791,WPA2-PSK/CCMP,44,8,9,0,0.003301538,47,263.3785791,32,1635701380,1,0.014037388,32,576,8,441ca8e1f193
1512413794,81.66332131,ac,285.1002729,40,VHT,316.778081,19,360,316.778081,2896,262,615357,0.476532081,5,23,270,0,0.157274074,6107445796,42.49625608,0,55.26,2044,5,422.3236846,1512413733,10729,42.49625608,54.212,1512413760,0.010188419,81.66332131,0,0.271086072,494,857981,364,23133,3,11641,-89,-73.86240045,2.478948272,59,-57,Windows 10,0.00734201,1.666666667,,405,0.775814836,64724190,0.19525759,10,20.93871674,29.24824089,2778383,-58,Hon Hai Precision Ind. Co.,2402720,0,TRUE,1,1,8,2016,ac,1016517,4,0.775814836,408.3166065,WPA2-PSK/CCMP,161,10,4,0,0.005999374,63,408.3166065,29,5370541117,1,0.031984142,32,576,10,441ca8e1f193
1512413832,81.66332131,ac,285.1002729,40,VHT,316.778081,19,360,316.778081,2896,223,615357,0.476532081,5,23,270,0,0.157274074,6107445796,42.49625608,0,41.178,2044,5,422.3236846,1512413733,10729,42.49625608,33.588,1512413760,0.010188419,81.66332131,0,0.271086072,494,857981,364,23133,3,11641,-89,-73.86240045,2.478948272,59,-57,Windows 10,0.00734201,0.777777778,,405,0.775814836,64724190,0.19525759,10,20.93871674,29.24824089,2778383,-58,Hon Hai Precision Ind. Co.,2402720,0,TRUE,1,1,8,2016,ac,1016517,4,0.775814836,408.3166065,WPA2-PSK/CCMP,161,10,4,0,0.005999374,63,408.3166065,29,5370541117,1,0.031984142,32,576,10,441ca8e1f193
1512414178,82.38796015,ac,244.548918,40,VHT,271.72102,19,400,271.72102,2736,227,719396,0.442677199,5,9,540,0,0.148768632,7186749750,41.27867008,0,96.943,2385,5,420.1523924,1512414103,15965,41.27867008,24.248,1512414120,0.065285633,82.38796015,0,0.06209855,310,31048540,256,9063,3,12489,-89,-77.2364762,2.407922422,68,-57,Windows 10,0.007559036,24.55555556,,24,0.660128054,396784,0.315293017,3,22.29291203,23.332957,3251763,-56,Hon Hai Precision Ind. Co.,2821357,1,TRUE,1,1,6,2358,ac,1193543,4,0.660128054,411.9398007,WPA2-PSK/CCMP,161,10,4,0,0.121279262,73,411.9398007,31,6267772418,2,0.045245122,31,576,9,441ca8e1f193
1512414216,78.52225211,ac,232.7386302,40,VHT,258.598478,27,300,258.598478,1354,277,746650,0.429022496,5,0,300,0,0.141535397,7434053951,49.1488412,0,26.526,2431,5,418.7214339,1512414193,4737,49.1488412,28.17,1512414180,0.067512881,78.52225211,0,0.051821904,219,351618,24,308,3,8264,-82,-75.55247471,2.867015737,46,-60,Windows 10,0.007673763,1.666666667,,24,0.658662917,32057575,0.309687712,3,22.83910014,23.44425562,3336243,-60,Hon Hai Precision Ind. Co.,2913830,0,TRUE,1,1,9,2441,ac,1231638,4,0.658662917,392.6112606,WPA2-PSK/CCMP,161,10,5,0,0.124104547,269,392.6112606,24,6410905403,1,0.044047768,22,576,9,441ca8e1f193
1512585244,65.47222629,ac,235.8869979,40,VHT,262.0966644,19,400,262.0966644,723,211,3582,0.196624244,5,4,400,0,0.145697893,93299875,132.272,0,39.466,61,5,333.3569597,1512585155,9224,132.272,186.999,1512585120,1.37E-04,65.47222629,0,0.040383703,1504,3834793,400,4049,2,10743,-92,-70,122.93,168,-50,Windows 10,4.33E-05,4,,400,0.800634648,134031972,0.156103839,1,32.13503026,31.15346657,144917,-51,Hon Hai Precision Ind. Co.,63390,0,TRUE,1,1,1,41,ac,14615,4,0.800634648,327.3611314,WPA2-PSK/CCMP,44,17,4,0,7.85E-04,47,327.3611314,40,357207016,1,0.009620887,42,576,10,441ca8e1f193
1512585281,66.31400841,ac,237.8620075,40,VHT,264.2911195,18,400,264.2911195,2962,264,10197,0.353831423,5,37,400,0,0.094789311,328538788,132.272,0,30.211,120,5,335.0687742,1512585245,24452,132.272,191.696,1512585180,0.12422028,66.31400841,0,0.120477236,1928,38017711,243,36875,2,26567,-91,-71.75719205,122.93,214,-49,Windows 10,4.21E-05,0.888888889,,24,0.797089863,911378,0.109133907,7,25.84674306,30.85426478,451826,-51,Hon Hai Precision Ind. Co.,207272,1,TRUE,1,1,4,130,ac,56952,5,0.797089863,331.570042,WPA2-PSK/CCMP,44,17,4,0,5.68E-04,47,331.570042,41,1076113838,1,0.013776552,42,576,16,441ca8e1f193
1512584934,70.00436829,ac,235.6102992,40,VHT,261.7892213,17,333,261.7892213,4583,287,266116,0.553999578,5,35,300,0,0.135383532,3468793250,48.27206592,1,13.211,1522,5,371.4936464,1512584915,49909,48.27206592,37.946,1512584880,0.251647987,70.00436829,0,0.097661459,367,433501,216,35580,3,18460,-86,-77.088964,44.86274543,95,-62,Windows 10,0.004724428,2.666666667,,162,0.747624059,44683469,0.204690132,9,17.84001689,25.0923537,1861537,-61,Hon Hai Precision Ind. Co.,1406154,0,TRUE,1,1,10,1522,ac,532354,3,0.747624059,350.0218415,WPA2-PSK/CCMP,48,10,2,0,0.00350078,302,350.0218415,22,4060424430,3,0.06580582,24,576,10,441ca8e1f193
1512584973,70.00436829,ac,235.6102992,40,VHT,261.7892213,17,333,261.7892213,4583,291,266116,0.553999578,5,35,300,0,0.135383532,3468793250,48.27206592,1,32.212,1522,5,371.4936464,1512584915,49909,48.27206592,51.316,1512584880,0.251647987,70.00436829,0,0.097661459,367,433501,216,35580,3,18460,-86,-77.088964,44.86274543,95,-62,Windows 10,0.004724428,44.66666667,,162,0.747624059,44683469,0.204690132,9,17.84001689,25.0923537,1861537,-61,Hon Hai Precision Ind. Co.,1406154,0,TRUE,1,1,10,1522,ac,532354,5,0.747624059,350.0218415,WPA2-PSK/CCMP,48,10,2,0,0.00350078,302,350.0218415,22,4060424430,3,0.06580582,24,576,10,441ca8e1f193
1512414564,81.54493806,ac,245.765569,40,VHT,273.0728545,20,376,273.0728545,3460,273,798479,0.476856645,5,16,405,0,0.153468146,7946189537,63.59151352,0,29.236,2737,5,413.8052959,1512414483,29394,63.59151352,34.541,1512414480,0.095851606,81.54493806,0,0.071425377,295,34905134,153,16664,3,13333,-81,-79.41871722,3.709504955,93,-57,Windows 10,0.007879393,1.555555556,,162,0.669499636,388816,0.309579662,4,20.9257342,22.73253621,3654262,-60,Hon Hai Precision Ind. Co.,3134205,0,TRUE,1,1,9,2708,ac,1358633,4,0.669499636,407.7246903,WPA2-PSK/CCMP,161,10,6,0,0.092343227,139,407.7246903,23,7129206639,3,0.063768289,23,576,9,441ca8e1f193
1512414605,80.3208622,ac,255.307221,40,VHT,283.6746901,20,381,283.6746901,4300,279,812516,0.607266697,5,17,360,0,0.104299615,8098382484,61.45809316,6,81.008,2810,5,412.5950446,1512414583,41130,61.45809316,50.619,1512414540,0.298147247,80.3208622,0,0.08971742,377,448679,276,17303,3,13637,-83,-77.25443385,3.585055435,109,-58,Windows 10,0.00790644,87.88888889,,216,0.706407827,44636615,0.21940203,9,15.70933214,22.37606703,3749131,-63,Hon Hai Precision Ind. Co.,3197592,0,TRUE,1,1,9,2801,ac,1394922,4,0.706407827,401.604311,WPA2-PSK/CCMP,161,10,6,0,0.068100538,253,401.604311,22,7343122868,4,0.047001877,24,576,9,441ca8e1f193
1512503776,63.15655997,ac,220.63177,40,VHT,245.1464111,26,450,245.1464111,6221,264,1453951,0.801702596,5,40,450,0,0.024385719,21282273578,120.4025718,262,245.179,2339,5,410.1899842,1512503740,57714,120.4025718,257.605,1512503700,0.669773837,63.15655997,0,0.070113458,1014,206902625,540,40638,3,84297,-88,-69.0371873,57.39222425,174,-63,Windows 10,0.008058372,1.333333333,,24,0.776313375,2864342,0.061815302,16,7.931896144,21.13372752,10773166,-62,Hon Hai Precision Ind. Co.,8217479,0,TRUE,1,1,8,2349,ac,1804298,5,0.776313375,315.7827998,WPA2-PSK/CCMP,36,10,7,0,0.002956792,575,315.7827998,29,21350140496,1,0.034472792,25,576,10,441ca8e1f193
1512503814,63.15655997,ac,220.63177,40,VHT,245.1464111,26,450,245.1464111,6221,226,1453951,0.801702596,5,40,450,0,0.024385719,21282273578,120.4025718,262,227.584,2339,5,410.1899842,1512503740,57714,120.4025718,204.041,1512503700,0.669773837,63.15655997,0,0.070113458,1014,206902625,540,40638,3,84297,-88,-69.0371873,57.39222425,174,-63,Windows 10,0.008058372,9.444444444,,24,0.776313375,2864342,0.061815302,16,7.931896144,21.13372752,10773166,-62,Hon Hai Precision Ind. Co.,8217479,0,TRUE,1,1,8,2349,ac,1804298,5,0.776313375,315.7827998,WPA2-PSK/CCMP,36,10,7,0,0.002956792,575,315.7827998,29,21350140496,1,0.034472792,25,576,10,441ca8e1f193
1512585993,70.14459723,ac,245.9777629,40,VHT,273.3086254,19,400,273.3086254,511,203,73528,0.505656841,5,1,270,0,0.025704481,1497367006,132.272,0,38.63,833,5,351.7953018,1512585896,17735,132.272,168.034,1512585900,0.247564518,70.14459723,0,0.198245691,3159,3009791,400,835,2,22032,-92,-78.95088118,122.93,286,-50,Windows 10,1.71E-05,4,,400,0.779272064,174148622,0.059846632,13,19.77372637,30.71234404,2706838,-51,Hon Hai Precision Ind. Co.,1182583,0,TRUE,1,1,0,774,ac,300166,6,0.779272064,350.7229862,WPA2-PSK/CCMP,44,17,3,0,6.97E-04,21,350.7229862,40,6911241219,1,0.033445113,42,576,16,441ca8e1f193
1512586033,70.14459723,ac,245.9777629,40,VHT,273.3086254,19,400,273.3086254,511,264,87180,0.505656841,5,1,240,0,0.025704481,1736748347,132.272,0,56.362,833,5,351.7953018,1512585995,17735,132.272,32.362,1512585900,0.247564518,70.14459723,0,0.198245691,3159,33901251,400,835,2,22032,-92,-78.95088118,122.93,286,-50,Windows 10,1.71E-05,11.88888889,,24,0.779272064,713022,0.059846632,13,19.77372637,30.71234404,3045344,-71,Hon Hai Precision Ind. Co.,1350905,3,TRUE,1,1,0,873,ac,331645,5,0.779272064,350.7229862,WPA2-PSK/CCMP,44,17,3,0,6.97E-04,21,350.7229862,20,7730584468,1,0.033445113,42,576,16,441ca8e1f193
1512413017,83.18433024,ac,263.6832869,40,VHT,292.9814299,27,427,292.9814299,5993,297,391060,0.429327759,5,34,450,0,0.172181277,3797491074,49.0449973,0,49.811,1329,5,420.8634991,1512412980,38345,49.0449973,80.383,1512412980,0.00591089,83.18433024,0,0.133933868,750,49916580,15,34719,3,24748,-88,-79.16584895,2.860958176,96,-56,Windows 10,0.006788821,1.222222222,,24,0.704428448,563866,0.289483001,5,22.82688965,25.91470819,1766170,-57,Hon Hai Precision Ind. Co.,1506354,1,TRUE,1,1,5,1319,ac,642229,4,0.704428448,415.9216512,WPA2-PSK/CCMP,161,10,3,0,0.081384753,110,415.9216512,27,3494672012,1,0.035916971,32,576,9,441ca8e1f193
1512413057,83.25981754,ac,269.4680855,40,VHT,299.4089839,27,465,299.4089839,4476,258,391060,0.399074624,5,23,450,0,0.169917398,3797491074,56.85539876,0,53.023,1356,5,421.0527868,1512412980,45249,56.85539876,38.65,1512412980,0.027542091,83.25981754,0,0.100724305,616,49916580,18,23253,3,20532,-87,-79.37183317,3.316564928,85,-56,Windows 10,0.006751479,96.66666667,,24,0.719198254,563866,0.270808227,4,24.03701506,26.24062166,1766170,-57,Hon Hai Precision Ind. Co.,1506354,1,TRUE,1,1,5,1319,ac,642229,5,0.719198254,416.2990877,WPA2-PSK/CCMP,161,10,3,0,0.057042594,94,416.2990877,27,3494672012,2,0.043848235,30,576,9,441ca8e1f193
1512504226,64.59704237,ac,228.6530125,40,VHT,254.0589027,18,405,254.0589027,5449,277,1789766,0.791404503,5,2,405,0,0.054885011,26577233357,121,0,200.866,2761,5,402.6323845,1512504204,36109,121,228.653,1512504120,0.65439701,64.59704237,0,0.056118131,900,2271955,24,1618,3,59482,-84,-70,57.677,89,-63,Windows 10,0.007535975,1.777777778,,405,0.786596084,218254590,0.080889362,15,8.343819872,20.64428742,13460437,-63,Hon Hai Precision Ind. Co.,10285247,0,TRUE,1,1,5,2811,ac,2283338,5,0.786596084,322.9852118,WPA2-PSK/CCMP,36,10,7,0,0.00114858,63,322.9852118,26,26517289882,0,0.024855772,21,576,10,441ca8e1f193
1512504264,76.74417841,ac,275.6261128,40,VHT,306.2512364,27,450,306.2512364,12635,240,1789766,0.43038992,5,122,405,0,0.070662241,26577233357,121,0,207.117,2821,5,403.1372429,1512504204,64957,121,197.189,1512504180,0.285803006,76.74417841,0,0.060712852,989,2271955,364,121737,3,74978,-89,-77.91899951,57.677,143,-63,Windows 10,0.007462466,0.666666667,,405,0.798109362,218254590,0.083874061,8,22.78440322,28.04095854,13460437,-63,Hon Hai Precision Ind. Co.,10285247,0,TRUE,1,1,8,2811,ac,2283338,5,0.798109362,383.720892,WPA2-PSK/CCMP,36,10,7,0,0.00140223,455,383.720892,26,26517289882,1,0.01180959,26,576,10,441ca8e1f193
1512412787,82.76207006,ac,281.4159294,40,VHT,312.684366,19,380,312.684366,947,262,318544,0.408729653,5,0,450,0,0.162031264,3031880812,73.77368676,0,58.296,1107,5,419.9134718,1512412700,17781,73.77368676,82.379,1512412740,0.149996348,82.76207006,0,0.036275234,335,47781572,400,425,3,15133,-87,-77.59647425,4.303465061,74,-56,Windows 10,0.006592965,108.3333333,,400,0.755615873,603369,0.222458071,4,23.6508139,25.80539647,1386711,-54,Hon Hai Precision Ind. Co.,1198321,0,TRUE,1,1,4,1061,ac,517044,4,0.755615873,413.8103503,WPA2-PSK/CCMP,161,10,3,0,0.012351636,131,413.8103503,33,2734488560,2,0.048075171,31,576,9,441ca8e1f193
1512412825,82.13634194,ac,283.0932901,40,VHT,314.5481001,19,486,314.5481001,7262,285,341714,0.554620782,5,39,450,0,0.129493211,3285983714,98.29768241,0,52.214,1162,5,418.4981337,1512412790,17604,98.29768241,44.616,1512412800,0.022006814,82.13634194,0,0.354139639,616,27061632,405,39246,3,19516,-85,-75.80795662,5.734031474,69,-56,Windows 10,0.006663118,20.22222222,,600,0.765916993,383241,0.17847433,14,17.81516871,30.06479708,1505496,-59,Hon Hai Precision Ind. Co.,1296674,0,TRUE,1,1,9,1144,ac,550911,3,0.765916993,410.6817097,WPA2-PSK/CCMP,161,10,3,0,0.025357332,84,410.6817097,26,2953821650,1,0.023623787,29,576,9,441ca8e1f193
1512585318,66.31400841,ac,237.8620075,40,VHT,264.2911195,18,400,264.2911195,2962,226,10197,0.353831423,5,37,400,0,0.094789311,328538788,132.272,0,32.812,120,5,335.0687742,1512585245,24452,132.272,175.004,1512585180,0.12422028,66.31400841,0,0.120477236,1928,38017711,243,36875,2,26567,-91,-71.75719205,122.93,214,-49,Windows 10,4.21E-05,0.333333333,,24,0.797089863,911378,0.109133907,7,25.84674306,30.85426478,451826,-51,Hon Hai Precision Ind. Co.,207272,1,TRUE,1,1,4,130,ac,56952,4,0.797089863,331.570042,WPA2-PSK/CCMP,44,17,4,0,5.68E-04,47,331.570042,41,1076113838,1,0.013776552,42,576,16,441ca8e1f193
1512585356,67.04981813,ac,241.3654637,40,VHT,268.1838486,18,360,268.1838486,9895,279,16532,0.835695749,5,121,240,0,0.068818162,461015393,132.272,0,33.121,180,5,338.0568402,1512585335,49898,132.272,174.141,1512585240,0.052343786,67.04981813,0,0.703371571,810,2872372,24,121174,2,49898,-92,-73.91245263,122.93,84,-50,Windows 10,2.92E-05,2.888888889,,400,0.799953993,179818273,0.079980393,29,6.572170048,33.19855073,783730,-51,Hon Hai Precision Ind. Co.,332135,0,TRUE,1,1,6,219,ac,97853,5,0.799953993,335.2490907,WPA2-PSK/CCMP,44,17,4,0,5.81E-04,47,335.2490907,36,1970212380,1,0.010581413,42,576,16,441ca8e1f193
1512414024,80.72042488,ac,265.970538,40,VHT,295.52282,19,450,295.52282,3812,290,686425,0.310981127,5,0,400,0,0.078743127,6851533336,42.82103669,0,39.909,2247,5,420.7762723,1512414013,27883,42.82103669,34.302,1512413940,0.121943788,80.72042488,0,0.023864481,355,25452526,243,510,3,21262,-86,-73.78512162,2.497893807,46,-58,Windows 10,0.007571439,1.555555556,,400,0.732213242,5435245,0.165172858,3,27.56075492,28.64200944,3145409,-58,Hon Hai Precision Ind. Co.,2698436,0,TRUE,1,1,9,2275,ac,1156859,4,0.732213242,403.6021244,WPA2-PSK/CCMP,161,10,3,0,0.006908924,63,403.6021244,29,6105157281,1,0.079520807,28,576,9,441ca8e1f193
1512414061,80.72042488,ac,265.970538,40,VHT,295.52282,19,450,295.52282,3812,252,686425,0.310981127,5,0,400,0,0.078743127,6851533336,42.82103669,0,94.284,2247,5,420.7762723,1512414013,27883,42.82103669,38.118,1512413940,0.121943788,80.72042488,0,0.023864481,355,25452526,243,510,3,21262,-86,-73.78512162,2.497893807,46,-58,Windows 10,0.007571439,0.888888889,,400,0.732213242,5435245,0.165172858,3,27.56075492,28.64200944,3145409,-58,Hon Hai Precision Ind. Co.,2698436,0,TRUE,1,1,9,2275,ac,1156859,4,0.732213242,403.6021244,WPA2-PSK/CCMP,161,10,3,0,0.006908924,63,403.6021244,29,6105157281,1,0.079520807,28,576,9,441ca8e1f193
1512503326,79.75904959,ac,274.2323913,40,VHT,304.702657,27,450,304.702657,6168,299,1123057,0.782169552,5,2,450,0,0.048330391,15434911698,120.2055161,0,216.769,1861,5,412.2248867,1512503270,41756,120.2055161,215.796,1512503220,0.581164194,79.75904959,0,0.101628181,889,2213578,405,1900,3,68489,-87,-78.95492008,57.29829382,166,-62,Windows 10,0.009109607,2,,600,0.764057893,221986019,0.099377177,15,8.713217932,21.55337986,7954024,-64,Hon Hai Precision Ind. Co.,5992835,0,TRUE,1,1,7,1881,ac,1352039,5,0.764057893,398.795248,WPA2-PSK/CCMP,36,10,6,0,0.001583103,127,398.795248,23,16101870436,1,0.049463683,25,576,10,441ca8e1f193
1512503364,74.58494586,ac,268.3981659,40,VHT,298.2201843,17,360,298.2201843,17751,297,1212978,0.892542446,5,189,405,0,0.05140238,16612368545,117.3251949,0,202.165,1921,5,410.1382752,1512503360,77523,117.3251949,235.052,1512503280,0.040850841,74.58494586,0,0.788821774,915,200036136,24,188588,3,77523,-89,-74.52351885,55.9253328,179,-63,Windows 10,0.008860814,11.22222222,,486,0.799679294,2592445,0.062869831,32,4.298302144,33.79117433,8469681,-62,Hon Hai Precision Ind. Co.,6430466,0,TRUE,1,1,11,1971,ac,1444030,5,0.799679294,372.9247293,WPA2-PSK/CCMP,36,10,6,0,0.001586734,203,372.9247293,22,17003511459,0,0.009880717,26,576,9,441ca8e1f193
1512413328,84.49244475,ac,281.133134,40,VHT,312.3701489,24,480,312.3701489,9276,234,478925,0.511452115,5,41,450,0,0.139460248,4787393255,61.41313533,0,41.975,1624,5,428.3431416,1512413260,75107,61.41313533,108.246,1512413280,0.110763542,84.49244475,0,0.182823948,683,96252,341,41217,3,31055,-86,-79.74735588,3.582432894,148,-58,Windows 10,0.006681102,1.888888889,,243,0.73943606,9554661,0.217864625,9,19.54191539,26.7416638,2151326,-57,Hon Hai Precision Ind. Co.,1877462,0,TRUE,1,1,6,1578,ac,771247,4,0.73943606,422.4622238,WPA2-PSK/CCMP,161,10,3,0,0.022003096,180,422.4622238,32,4154829030,3,0.056401282,28,576,9,441ca8e1f193
